smiles,compound_name
CCCCCCCCCCCCCC(=S)NCCCCC(NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1,Compound_3113
COc1cccc(-n2c(SCC(=O)O)nnc2-c2ccccn2)c1,Compound_3114
CCCNC(=O)C1OC1C(=O)NC(C(=O)N1CCCC1C(=O)OC)C(C)CC,Compound_3115
CN(C)NC(=O)CCC(=O)O,Compound_3116
O=C(O)CCC(C[P@SP1](=O)(O)O)C(=O)O,Compound_3117
COc1cc(NC(=O)Nc2cccc(CNC(=O)OC3CCOC3)c2)ccc1-c1cnco1,Compound_3118
Cl.Clc1ccc(OCC2CCN2)cn1,Compound_3119
O=C(CCCS)NC1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1,Compound_3120
CC(C)(N[S@SP3](=O)(=O)c1ccc2c(Cl)cnc(NC(=N)N)c2c1)C(=O)O,Compound_3121
CN1CCN(c2cccc3[nH]c(=O)oc23)CC1.Cl.Cl,Compound_3122
COC(=O)C1=C(C)NC(c2ncc(F)cc2F)=NC1c1ccc(F)cc1Cl,Compound_3123
CC(C)(C)C1CCC(N(Cc2ccc(C(=O)NCCC(=O)O)cc2)C(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,Compound_3124
COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C.O=C(O)/C=C\C(=O)O,Compound_3125
CC(Nc1nc(N2CCCC2)nc2ccccc12)c1ccccc1,Compound_3126
O=C(CN1CCN(C(=O)c2ccco2)CC1)Nc1cc(C(F)(F)F)ccc1Cl,Compound_3127
CC(OCC1(c2ccccc2)CCC2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.Cl,Compound_3128
COc1ccc2c(c1)CN(C)CCS2,Compound_3129
Oc1ccc(C2COc3cc(O)ccc3C2)cc1,Compound_3130
CC[S@SP3](=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,Compound_3131
COc1cccc(NC(=O)/C=C/c2ccc(Cl)cc2)c1,Compound_3132
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,Compound_3133
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O,Compound_3134
CCNC(=O)C1=NN=C(c2cc(Cl)c(O)cc2O)C1c1ccc(OC)cc1,Compound_3135
C=CCNC1=C2CC(C)CC(OC)C(O)C(C)/C=C(\C)C(OC(N)=O)C(OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,Compound_3136
O=C(NC1=CN=NC1C(=O)NC1CCNCC1)c1c(Cl)cccc1Cl,Compound_3137
CC(C)NC(=O)COc1cccc(-c2nc(NC3=CC=C4N=NC=C4C3)c3ccccc3n2)c1,Compound_3138
N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,Compound_3139
Cl.Cl.O=C(/C=C/c1ccc(/C=C/C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1ccc(C2=NCCN2)cc1,Compound_3140
CC12CC(OC1=O)C1(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C1C2,Compound_3141
CC(Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,Compound_3142
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,Compound_3143
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,Compound_3144
COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1,Compound_3145
NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,Compound_3146
C1COC(NC(C2CC2)C2CC2)=N1.O=[P@SP2](O)(O)O,Compound_3147
Nc1nc(Nc2ccc3c(c2)CCC(N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,Compound_3148
Nc1ccn(CC(CO)OC[P@SP2](=O)(O)O)c(=O)n1,Compound_3149
CN(CCOc1ccc(N[S@SP2](C)(=O)=O)cc1)CCc1ccc(N[S@SP2](C)(=O)=O)cc1,Compound_3150
N[S@SP1](=O)(=O)c1cc(Cl)c(Cl)c([S@SP1](N)(=O)=O)c1,Compound_3151
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-],Compound_3152
CCC(=O)NCC1CC1c1cccc2c1CCO2,Compound_3153
CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O.Cl,Compound_3154
CCCNC(C)C(=O)Nc1ccccc1C,Compound_3155
CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1,Compound_3156
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,Compound_3157
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-].C[N+](C)(C)CCO,Compound_3158
O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,Compound_3159
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,Compound_3160
CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,Compound_3161
COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,Compound_3162
OCC1OC(OC2=Cc3c(O)cc(O)cc3[OH+]C2c2ccc(O)c(O)c2)C(O)C(O)C1O.[Cl-],Compound_3163
Cc1cc(C)c(-c2csc(NC(=O)c3ccccc3)n2)c(C)c1,Compound_3164
CC(C)c1nc(CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,Compound_3165
C#Cc1cnc2[nH]c(=O)n(C(CC)CC)c2n1,Compound_3166
COc1ccc(/C=C/C=C2C(=O)NC(=O)NC2=O)cc1,Compound_3167
C[S@SP3](=O)(=O)c1cccc(CC(NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,Compound_3168
CC1CCC(C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)C2CCC(O)CC2)CC1,Compound_3169
CN1CCN(c2cc(-c3ccccc3)nc(N)n2)CC1,Compound_3170
Cc1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,Compound_3171
Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(CC(O)CO)cnc21,Compound_3172
Cc1ccc([S@SP2](=O)(=O)O)cc1.NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,Compound_3173
Cn1ncc(Cl)c1-c1cc(C(=O)NC(CN)Cc2ccc(F)c(F)c2)oc1Cl,Compound_3174
O=C(COC1=CC=CC2C(=O)N=CC=C12)c1ccccc1,Compound_3175
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1.Cc1ccc([S@SP2](=O)(=O)O)cc1,Compound_3176
CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,Compound_3177
Cl.c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,Compound_3178
COc1ccccc1-c1cc(Nc2cccc(C[S@SP2](N)(=O)=O)c2)ncn1,Compound_3179
Cc1nc(-c2cccnc2)sc1C(=O)Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1,Compound_3180
O=C(O)C1CCCCC1C(=O)Nc1cc(Cl)cc(Cl)c1,Compound_3181
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,Compound_3182
O=C(O)/C=C/C(=O)O,Compound_3183
CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O.Cl,Compound_3184
CC(C(=O)Nc1cccc(/N=C/c2c(O)ccc3ccccc23)c1)c1ccccc1,Compound_3185
CCOC(=O)C(N)Cc1ccc(-c2cc(OC(c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1.O=C(O)CNC(=O)c1ccccc1,Compound_3186
CCOC(=O)c1ccc(NC(=O)OC2C(CO)OC(OC)C(OC(=O)Nc3ccc4c(c3)OCO4)C2OC(=O)Nc2ccc3c(c2)OCO3)cc1,Compound_3187
CCn1c2ccccc2c2cc(CNCc3ccccc3OC)ccc21.Cl,Compound_3188
COc1cc(NC(=O)c2ccccn2)ccc1Cl,Compound_3189
CC1COC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)O1,Compound_3190
CCC1C/C(=C\c2cccnc2)C(=O)/C(=C/c2cccnc2)C1,Compound_3191
Cc1cc(C(C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,Compound_3192
O=c1cc(N2CCOCC2)oc2c(-c3ccc4c(c3)OCCO4)csc12,Compound_3193
Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,Compound_3194
NC1=NC(=O)C2=NCN(C3OC(CO)C(O)C3O)C2=N1,Compound_3195
COc1cc(OC)c(CCC(=O)c2ccc(O)cc2)c(OC)c1,Compound_3196
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,Compound_3197
Nc1cccc([S@SP3](=O)(=O)N2CCCN([S@SP3](=O)(=O)c3ccc4c(c3)OCCO4)CC2)c1,Compound_3198
Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3C3=CN=NC3)c(F)c2)c(=O)n1-c1ccc(F)cc1,Compound_3199
COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OCC(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Compound_3200
CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1,Compound_3201
Cn1ncnc1C1C2=c3c(cc(F)cc3=NC1c1ccc(F)cc1)C(=O)NN2,Compound_3202
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,Compound_3203
CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,Compound_3204
Cl.Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,Compound_3205
CN(C)CCCNC(=O)c1ccc(-c2cc(O)c3ncccc3c2)cc1,Compound_3206
CCCCCCCN(CC)CCCC(O)c1ccc(N[S@SP1](C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(N[S@SP1](C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,Compound_3207
COc1ccc(/C=C/C(=O)C2(C(=O)/C=C/c3ccc(OC)c(OC)c3)CCCCC2)cc1OC,Compound_3208
CCN1C(=O)CNc2ncc(-c3ccc(-c4ncn[nH]4)nc3C)nc21,Compound_3209
CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,Compound_3210
Cn1c(CCCCCCC(=O)NO)nc2cc(N(CCCl)CCCl)ccc21,Compound_3211
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)C(O)C1O.Cl,Compound_3212
CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Compound_3213
O=C(Nc1ccccc1C(=O)Nc1ccc(CCO)cc1)c1ccc([N+](=O)[O-])cc1,Compound_3214
FC(F)(F)c1c(N2CCC(c3ccccc3)CC2)ccn2c(CC3CC3)nnc12,Compound_3215
CN1CCN(c2cccc(Nc3nc4c(-c5ccc([S@SP2](C)(=O)=O)cc5)cccn4n3)c2)CC1,Compound_3216
CCCCCCCCCCCCCCOc1ccc(C(=O)OCC(=O)N(C)CC(=O)OCC)o1,Compound_3217
NC1=NC2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COCC2CS1,Compound_3218
CC(Oc1ccc2c(c1)OCCn1cc(-c3ncnn3C(C)C)nc1-2)C(N)=O,Compound_3219
CN1C(N)=NC(C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)C[S@SP3]1(=O)=O,Compound_3220
CC(=O)c1ccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)cc1,Compound_3221
CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1C#N,Compound_3222
Cl.Cl.O=[S@SP2](=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,Compound_3223
COc1cc(C(N)=O)ccc1NC(=O)C1NC(CC(C)(C)C)C2(C(=O)Nc3cc(Cl)ccc32)C1c1cccc(Cl)c1F,Compound_3224
O=C(N1CCCC1)n1ccnn1,Compound_3225
Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,Compound_3226
CC(C)(CNC(=O)c1cccc(-c2noc(C(F)(F)F)n2)c1)c1coc(-c2ccccc2)n1,Compound_3227
CCOC(=O)c1cc2ccccc2n1[S@SP3](=O)(=O)c1ccc(C)cc1,Compound_3228
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,Compound_3229
CN(C)CCCn1cc(C2=C(C3=CN=C4C=CC=CC34)C(=O)NC2=O)c2ccccc21,Compound_3230
N#CCC1(n2cc(-c3[nH]cnc4nccc3-4)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,Compound_3231
COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,Compound_3232
CC(C)(C)[S@SP3](=O)(=O)c1ccc2nccc(NC3=NN=C4CC=C(F)C=C43)c2c1,Compound_3233
Cc1cccc(C2=NC(CNc3ccccc3F)=NC2c2ccc3ncnn3c2)n1,Compound_3234
CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,Compound_3235
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,Compound_3236
COc1nccnc1N[S@SP3](=O)(=O)c1ccc(NC(=O)/C=C/c2ccc([N+](=O)[O-])s2)cc1,Compound_3237
CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1,Compound_3238
COc1ccc(/C=C(/C#N)c2cccnc2)cc1OC,Compound_3239
N#C/C(=C/c1cc(Cl)cc(Cl)c1)c1cccnc1,Compound_3240
O=C(NO)c1cnc(NC2(c3ccccc3)CC2)nc1,Compound_3241
O=c1nc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,Compound_3242
CCCNc1nc(NCCC)nc(N(C)OC)n1,Compound_3243
Nc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1,Compound_3244
COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[n-]2)c1OC.[Na+],Compound_3245
Cc1cc(=O)oc2c(C=O)c(O)ccc12,Compound_3246
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(C)[S@SP1](=O)(=O)C3)cc1,Compound_3247
O=C(NO)c1cccc(C(=O)NCCc2ccccc2)c1,Compound_3248
Cl.Cl.NC1CCC(NC2CC2c2ccccc2)CC1,Compound_3249
O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1,Compound_3250
Cc1ccc(NC(=O)C(=O)NC2CC(C)(C)NC(C)(C)C2)cc1,Compound_3251
NC(=O)C1CCCCC1C(=O)Nc1ccc(Cl)c(Cl)c1,Compound_3252
CC[S@SP3](=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(C2=C3C=CN=C3C(=O)N(C)C2)c1,Compound_3253
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,Compound_3254
CC(N)(C(=O)O)c1ccc(C(=O)O)cc1,Compound_3255
Nc1nc2cc(C(F)(F)F)ccc2n1Cc1ccc(Cl)cc1,Compound_3256
Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2C2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,Compound_3257
CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn(C3CCC(O)CC3)c2n1,Compound_3258
CNC(=O)C(NC(=O)C(CC(C)C)C(O)C(=O)NO)C(C)(C)C,Compound_3259
Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,Compound_3260
CN(C(=O)CNC(=O)/C=C/c1cccc(Cl)c1)C1CC[S@SP1](=O)(=O)CC1,Compound_3261
Cc1ccc(/C=C2\CNC/C(=C\c3ccc(C)cc3)C2=O)cc1.Cl,Compound_3262
O=C(COc1ccc(Cl)cc1)NC1CCC(NC(=O)COc2ccc(Cl)cc2)CC1,Compound_3263
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,Compound_3264
Cc1noc(C)c1-c1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)c(OC2CCNC2)c1,Compound_3265
CC(=O)Nc1nc(-c2cccc(N[S@SP3](=O)(=O)c3cccc4c(N(C)C)cccc34)c2)cs1,Compound_3266
O=C(NCC(O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1,Compound_3267
CC(O)C1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)C(C)C12,Compound_3268
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)[S@SP3](=O)(=O)c1ccc(N)cc1,Compound_3269
O=[N+]([O-])c1ccc([S@SP3](=O)(=O)N2CCN(c3ccnc4cc(Cl)ccc34)CC2)c([N+](=O)[O-])c1,Compound_3270
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,Compound_3271
CC(C)c1c(-c2ccccc2)nc2c(C#N)c[nH]n2c1=O,Compound_3272
C=CC(=O)Nc1ccc(CN2C(=O)N(c3cc(OC)cc(OC)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1,Compound_3273
C=CC(=O)Nc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,Compound_3274
CC1CC2=C(N=C3C=CC=CC32)C(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,Compound_3275
Cc1cc(N2CC(C)NC(C)C2)ncc1-c1ccc(-c2nc3c(ccn3C)c(=O)[nH]2)cc1,Compound_3276
O=C(CCCCCCCC(=O)NCCO)NCCO,Compound_3277
O=c1cc(N2CCOCC2)nc2c3ccccc3ccn12,Compound_3278
c1ccc(CN(CCN(Cc2ccccn2)Cc2ccccn2)Cc2ccccn2)nc1,Compound_3279
CC(C)c1cc(/C=C(\C#N)C(=O)NCCCc2ccccc2)cc(C(C)C)c1O,Compound_3280
Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,Compound_3281
C=CC(=O)NC1CCOCC1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,Compound_3282
Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)[O-])cc2)c1.[Na+],Compound_3283
CCC(N)(C(=O)O)c1ccc(C(=O)O)cc1,Compound_3284
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,Compound_3285
Nc1ncnc2c1ncn2C1CCCO1,Compound_3286
COc1ccc(-c2nc(N[S@SP3](=O)(=O)c3ccc(C(C)(C)C)cc3)c(Oc3ccccc3OC)c(OCC(O)CO)n2)cc1,Compound_3287
O=C(Nc1ccccc1)C12CC1/C(=N/O)c1ccccc1O2,Compound_3288
COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,Compound_3289
O=C([O-])c1ccc([S@SP3](=O)(=O)NC2CCCCC2)cc1.[Na+],Compound_3290
Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,Compound_3291
CN1CCN(c2ccc(-c3cccc(CN4CCOCC4)c3)cc2NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,Compound_3292
COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)ccc1O,Compound_3293
COC1=CC=C2N=CC(/C=C3\C(=O)Nc4ccc(NC(=O)CCN5CCCCC5)cc43)=C2C1,Compound_3294
CC1=C(C(=O)NC2=CC=C3N=NC=C3C2)C(c2ccc(F)c(C(=O)NCc3ccccn3)c2)NC(=O)N1,Compound_3295
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1,Compound_3296
Oc1ccc(-c2cc(=S)ss2)cc1,Compound_3297
CC(C)Oc1ccc(C2C=NC=C2CN(C)CCN)cc1,Compound_3298
CC(=O)Nc1ccc(C(=O)NC(C)(C)C)cc1,Compound_3299
Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,Compound_3300
COc1ccccc1/C=C1/C(=O)Nc2ccccc21,Compound_3301
COc1nnc2ccc(N3CCC(c4ccc(OCCN5CCN(C)C(=O)C5C)cc4)CC3)nn12.O=C(O)c1ccc2cc(O)ccc2c1,Compound_3302
COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN(C)C,Compound_3303
CC1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,Compound_3304
COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,Compound_3305
NC(=O)N1CCC(CC(=O)N2CCC(C3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,Compound_3306
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,Compound_3307
C=C1CCC(O)C/C1=C/C=C1\CCCC2(C)C1CCC2C(C)CCCC(C)(C)O,Compound_3308
O=C(Nc1nccs1)C(c1cc(F)ccc1O)N1Cc2ccccc2C1=O,Compound_3309
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,Compound_3310
O=C([O-])CCN1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S.[K+],Compound_3311
Cc1ccc([S@SP3](=O)(=O)Nc2cc(C(F)(F)F)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,Compound_3312
COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3C)c2cc1OC.Cl,Compound_3313
CC(C)(C)NC(=O)c1cncn1C1CCN(c2ccc(-c3nnc(C(F)(F)F)o3)cn2)CC1,Compound_3314
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2,Compound_3315
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,Compound_3316
C[S@SP1](=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,Compound_3317
CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(CCC(=O)OC)C(=O)NC(C(=O)NC(CC(=O)OC)C(=O)CF)C(C)O,Compound_3318
CCC(CC)CC1(C(=O)Nc2ccccc2SC(=O)C(C)C)CCCCC1,Compound_3319
O=C(c1ccc2nonc2c1)N1CCCCC1,Compound_3320
CC(=N)NCc1cccc(CN)c1.Cl.Cl,Compound_3321
N#CSCSc1nc2ccccc2s1,Compound_3322
Oc1cc(O)cc(/C=C/c2ccccc2)c1,Compound_3323
Cl.NC(CSCCB(O)O)C(=O)O,Compound_3324
C=CC1(C)CC(OC(=O)CSC2CC3CCC(C2)N3C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,Compound_3325
O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,Compound_3326
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,Compound_3327
COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,Compound_3328
COc1ccc(/C=C/C(=O)O)cc1OC,Compound_3329
COc1cc(/C=C/c2ccc(OC)cc2OC)cc(OC)c1,Compound_3330
NC(=O)c1nc(F)cnc1O,Compound_3331
COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,Compound_3332
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,Compound_3333
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cccn1,Compound_3334
Cc1ccc([S@SP3](=O)(=O)N2CCCC2c2ccc(F)cc2)cc1,Compound_3335
Cc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1Br,Compound_3336
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,Compound_3337
CCOC(=O)COc1ccc(/C=C2/SC(=S)NC2=O)cc1OC,Compound_3338
CN(C)c1ccc(C2Nc3ccc4ccccc4c3C3=C2C(=O)CC(C)(C)C3)cc1Br,Compound_3339
O=C(Nc1ccc(Br)cc1)c1ccc(Br)c([S@SP3](=O)(=O)NCc2ccccc2)c1,Compound_3340
Nc1c(C(=O)Nc2ccc(F)cc2)sc2nc(-c3cccs3)cc(C(F)(F)F)c12,Compound_3341
CC(C)=CCc1c(O)ccc2c1OC(c1ccc(O)cc1)CC2=O,Compound_3342
Cc1cccc(Nc2nc(-c3ccncc3)cs2)c1,Compound_3343
CCOc1ccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)cc1,Compound_3344
CCCCCCCC(=O)c1c(O)cc(O)cc1CC(=O)OCC,Compound_3345
C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,Compound_3346
CN(C)[S@SP3](=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,Compound_3347
COc1cc(/C=C2\SC(=S)NC2=O)ccc1OCC(=O)O,Compound_3348
CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,Compound_3349
COc1ccc(Cn2cc(C(=O)O)c(=O)c3ccccc32)cc1,Compound_3350
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1.Cl,Compound_3351
COc1ccc(N2C(=O)/C(=C\c3ccc([N+](=O)[O-])s3)SC2=S)cc1,Compound_3352
O=C1Nc2ccccc2/C1=C\c1ccc(F)cc1,Compound_3353
Cc1cc(/C=C2\SC(=S)NC2=O)c(C)n1-c1cccnc1,Compound_3354
CN1N=C(N)c2cn(C3OC(CO)C(O)C3O)c3ncnc1c23,Compound_3355
Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,Compound_3356
